"entry_id","incident_id","incident_type","description","location","county","severity","lat","lon","lanes","create_time","start_time","last_update","direction","vehicles_involved","lanes_status","participants","traffic_alert","additional_data","source","op_center","recorded_at"
"2460","76008d0ac27903ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 19:46:13","2025-04-01 19:38:50","2025-04-01 19:46:13.756","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 19:56:12.022789-04"
"2463","76008d0ac27903ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 19:46:13","2025-04-01 19:38:50","2025-04-01 19:46:13.756","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 19:57:12.031897-04"
"2466","76008d0ac27903ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 19:46:13","2025-04-01 19:38:50","2025-04-01 19:46:13.756","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 19:58:12.041216-04"
"2469","76008d0ac27903ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 19:46:13","2025-04-01 19:38:50","2025-04-01 19:46:13.756","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 19:59:12.106993-04"
"2472","76008d0ac27903ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 19:46:13","2025-04-01 19:38:50","2025-04-01 19:46:13.756","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:00:12.204893-04"
"2475","76008d0ac27903ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 19:46:13","2025-04-01 19:38:50","2025-04-01 19:46:13.756","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:01:12.063856-04"
"2478","76008d0ac27903ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 19:46:13","2025-04-01 19:38:50","2025-04-01 19:46:13.756","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:02:12.119057-04"
"2481","76008d0ac27903ec0067d32ec4235c0a","Property Damage","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 19:46:13","2025-04-01 19:38:50","2025-04-01 19:46:13.756","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:03:12.10508-04"
"2484","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:09","2025-04-01 19:38:50","2025-04-01 20:04:10.972","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:04:12.090065-04"
"2487","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:05:12.107668-04"
"2490","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:06:12.115136-04"
"2493","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:07:12.131182-04"
"2496","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:08:12.141074-04"
"2499","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:09:12.179542-04"
"2502","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:10:12.201536-04"
"2505","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:11:12.165583-04"
"2508","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:12:12.244409-04"
"2511","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:13:12.185958-04"
"2514","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:14:12.186724-04"
"2517","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:15:12.201088-04"
"2520","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:16:12.226478-04"
"2523","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:17:12.207818-04"
"2526","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:18:12.262939-04"
"2529","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:19:12.227166-04"
"2532","76008d0ac27903ec0067d32ec4235c0a","Personal Injury","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Incident @ I-270 NORTH PAST EXIT 8 SHADY GROVE RD (NB)","Montgomery",2,"39.110016","-77.186356","RS (open), Rt OffRamp (open), Rt OffRamp (open), CD2 (open), CD1 (open), Shoulder (open), Shoulder (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (open), Shoulder (open), CD1 (open), CD2 (open), Rt Decel (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:04:23","2025-04-01 19:38:50","2025-04-01 20:04:26.154","North","2 vehicles involved.","Northbound-Right Deceleration Lane closed","Priv. Tow Light Duty, Fireboard, CHART Unit - 03144SG",False,"{}",NULL,NULL,"2025-04-01 20:20:12.239606-04"
"2578","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:39:56","2025-04-01 20:38:54","2025-04-01 20:39:57.086","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:40:12.399397-04"
"2581","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:39:56","2025-04-01 20:38:54","2025-04-01 20:39:57.086","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:41:12.417263-04"
"2584","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:39:56","2025-04-01 20:38:54","2025-04-01 20:39:57.086","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:42:12.397791-04"
"2587","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:43:06","2025-04-01 20:38:54","2025-04-01 20:43:08.07","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:43:12.430758-04"
"2590","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:43:06","2025-04-01 20:38:54","2025-04-01 20:43:08.07","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:44:12.558765-04"
"2593","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:43:06","2025-04-01 20:38:54","2025-04-01 20:43:08.07","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:45:12.603899-04"
"2596","5700491ec58703ec0067d32ec4235c0a","Property Damage","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Incident @ I-495 OUTER LOOP AT SEMINARY RD (MM 32.5)","Montgomery",2,"39.01373","-77.05361","RS (open), Rt Accel (open), L4 (open), L3 (open), L2 (open), L1 (open), LS (open), Median (open), LS (open), L1 (open), L2 (open), L3 (open), L4 (open), Shoulder (closed), Rt OffRamp (open), Rt OffRamp (open), RS (open)","2025-04-01 20:46:06","2025-04-01 20:38:54","2025-04-01 20:46:09.35","Outer Loop","0 vehicles involved.","Outer Loop-1 of 3 Shoulders closed","CHART Unit - 07747SG",False,"{}",NULL,NULL,"2025-04-01 20:46:12.408657-04"
